track_title,line,word,artist,track_n,lyric
Two®,33,lie,liluzivert,1,I ain't gon' lie
Two®,52,lie,liluzivert,1,And I ain't gon' lie
Two®,53,lie,liluzivert,1,"I got money and the power, I ain't gon' lie"
Two®,54,lie,liluzivert,1,"I got money and the power, I ain't gon' lie"
Two®,55,lie,liluzivert,1,"I got money and the power, I ain't gon' lie"
444+222,15,yell,liluzivert,2,"Everybody yell like ""watch out"""
444+222,20,fight,liluzivert,2,That's the reason that a nigga wanna fight now?
444+222,23,yell,liluzivert,2,"Everybody yell like ""watch out"""
444+222,45,leave,liluzivert,2,"I don't eat out, hit once, leave out"
444+222,74,hate,liluzivert,2,"All these niggas yeah, hate me (why?)"
444+222,103,yell,liluzivert,2,"Everybody yell like ""watch out"""
444+222,108,fight,liluzivert,2,That's the reason that a nigga wanna fight now?
444+222,111,yell,liluzivert,2,"Everybody yell like ""watch out"""
444+222,116,fight,liluzivert,2,That's the reason that a nigga wanna fight now?
Sauce It Up,21,feeling,liluzivert,3,"I feel so important, my pockets enormous"
Sauce It Up,50,flu,liluzivert,3,"Yeah, walk around pigeon-toed, got the bird flu (brrr)"
Sauce It Up,51,wan,liluzivert,3,"And you think you in love, don't wan' hurt you (woah)"
Sauce It Up,51,hurt,liluzivert,3,"And you think you in love, don't wan' hurt you (woah)"
Sauce It Up,52,swerve,liluzivert,3,"Man I think that I'm done, gotta swerve you"
Sauce It Up,63,bad,liluzivert,3,These niggas so bad it's exhaustin'
No Sleep Leak,13,broke,liluzivert,4,I was broke yesterday (yeah)
No Sleep Leak,15,broke,liluzivert,4,I was broke yesterday (yeah)
No Sleep Leak,17,broke,liluzivert,4,I was broke yesterday (yeah)
No Sleep Leak,19,broke,liluzivert,4,I was broke yesterday (yeah)
No Sleep Leak,40,blue,liluzivert,4,"It's blue, like Corbin (yeah)"
No Sleep Leak,42,broke,liluzivert,4,"Was broke, last night (what)"
No Sleep Leak,51,broke,liluzivert,4,I was broke yesterday (yeah)
No Sleep Leak,53,broke,liluzivert,4,I was broke yesterday (yeah)
No Sleep Leak,55,broke,liluzivert,4,I was broke yesterday (yeah)
No Sleep Leak,57,broke,liluzivert,4,I was broke yesterday (yeah)
No Sleep Leak,64,lie,liluzivert,4,"I cannot lie girl, I bother you (that Uzi)"
No Sleep Leak,67,struggle,liluzivert,4,Let me tell you 'bout the struggle
No Sleep Leak,68,pain,liluzivert,4,"Let me tell you 'bout the pain, yeah"
No Sleep Leak,70,feeling,liluzivert,4,"And I still feel the rain, yeah"
No Sleep Leak,71,feeling,liluzivert,4,"Ooo, know what? We don't feel the pain, yeah (don't feel the pain, yeah)"
No Sleep Leak,71,pain,liluzivert,4,"Ooo, know what? We don't feel the pain, yeah (don't feel the pain, yeah)"
No Sleep Leak,79,crash,liluzivert,4,"Watch me, I won't crash"
No Sleep Leak,87,broke,liluzivert,4,I was broke yesterday (yeah)
No Sleep Leak,89,broke,liluzivert,4,I was broke yesterday (yeah)
No Sleep Leak,91,broke,liluzivert,4,I was broke yesterday (yeah)
No Sleep Leak,93,broke,liluzivert,4,I was broke yesterday (yeah)
The Way Life Goes (Ft. Oh Wonder),4,rat,liluzivert,5,No I'm not a rat but I'm all about my cheddar
The Way Life Goes (Ft. Oh Wonder),6,insane,liluzivert,5,"Gave me brain, was so insane that I made her my header"
The Way Life Goes (Ft. Oh Wonder),7,death,liluzivert,5,If she ever call my phone you know I gotta dead her
The Way Life Goes (Ft. Oh Wonder),16,sad,liluzivert,5,I know you're sad and tired
The Way Life Goes (Ft. Oh Wonder),23,pain,liluzivert,5,I had to get a me a new bitch to hold the pain
The Way Life Goes (Ft. Oh Wonder),26,broke,liluzivert,5,"(Broke boi, broke boi, broke boi, broke boi)"
The Way Life Goes (Ft. Oh Wonder),33,sad,liluzivert,5,I know you're sad and tired
The Way Life Goes (Ft. Oh Wonder),43,broke,liluzivert,5,Go over there with that broke fella
The Way Life Goes (Ft. Oh Wonder),50,rat,liluzivert,5,No I'm not a rat but I'm all about my cheddar
The Way Life Goes (Ft. Oh Wonder),52,insane,liluzivert,5,"Gave me brain, was so insane that I made her my header"
The Way Life Goes (Ft. Oh Wonder),53,death,liluzivert,5,If she ever call my phone you know I gotta dead her
The Way Life Goes (Ft. Oh Wonder),75,rat,liluzivert,5,No I'm not a rat but I'm all about my cheddar
The Way Life Goes (Ft. Oh Wonder),77,insane,liluzivert,5,"Gave me brain, was so insane that I made her my header"
The Way Life Goes (Ft. Oh Wonder),78,death,liluzivert,5,If she ever call my phone you know I gotta dead her
For Real,12,leave,liluzivert,6,I been was planning to leave her
For Real,17,tear,liluzivert,6,Fucking that girl 'til she tear up
For Real,52,steal,liluzivert,6,Cut your hands if you steal
For Real,57,leave,liluzivert,6,"Stop calling my phone, leave me alone"
Feelings Mutual,5,feeling,liluzivert,7,"I can't feel no more, no"
Feelings Mutual,6,feeling,liluzivert,7,I can't feel no more
Feelings Mutual,8,feeling,liluzivert,7,"No, I can't feel no more"
Feelings Mutual,10,feeling,liluzivert,7,"I can't feel, no"
Feelings Mutual,11,feeling,liluzivert,7,"I can't feel, I can't feel"
Feelings Mutual,12,feeling,liluzivert,7,I can't feel
Feelings Mutual,14,hurt,liluzivert,7,Baby because I am so hurt
Feelings Mutual,15,feeling,liluzivert,7,I feel the pain in the rain
Feelings Mutual,15,pain,liluzivert,7,I feel the pain in the rain
Feelings Mutual,19,curse,liluzivert,7,"Living life just with a curse, before I go in a hearse"
Feelings Mutual,19,hearse,liluzivert,7,"Living life just with a curse, before I go in a hearse"
Feelings Mutual,22,swerve,liluzivert,7,Now a days I gotta swerve you
Feelings Mutual,27,hurt,liluzivert,7,Hope this song really don't hurt you
Feelings Mutual,33,hurt,liluzivert,7,That was back then when my pockets was hurt
Feelings Mutual,34,hurtin,liluzivert,7,Pockets so stuffed that them shits still be hurtin'
Feelings Mutual,41,worried,liluzivert,7,I am not worried because when my niggas come
Feelings Mutual,43,hate,liluzivert,7,"Your boyfriend hate my ""Bad And Boujee"" verse"
Feelings Mutual,43,bad,liluzivert,7,"Your boyfriend hate my ""Bad And Boujee"" verse"
Feelings Mutual,45,feeling,liluzivert,7,"I can't feel, no"
Feelings Mutual,46,feeling,liluzivert,7,"I can't feel, I can't feel"
Feelings Mutual,47,feeling,liluzivert,7,I can't feel
Feelings Mutual,49,hurt,liluzivert,7,It because I am so hurt
Feelings Mutual,50,feeling,liluzivert,7,I feel the pain in the rain
Feelings Mutual,50,pain,liluzivert,7,I feel the pain in the rain
Feelings Mutual,54,curse,liluzivert,7,Living life just with a curse
Feelings Mutual,55,hearse,liluzivert,7,Before I go in a hearse
Feelings Mutual,58,swerve,liluzivert,7,Now a days I gotta swerve you
Feelings Mutual,70,murder,liluzivert,7,So many bodies like a murder trial
Feelings Mutual,78,hate,liluzivert,7,"Hate me then, but they love me now"
Feelings Mutual,79,hate,liluzivert,7,"Love me then, but they hate me now"
Feelings Mutual,82,feeling,liluzivert,7,"I can't feel, no"
Feelings Mutual,83,feeling,liluzivert,7,"I can't feel, I can't feel"
Feelings Mutual,84,feeling,liluzivert,7,"I can't feel, my body's numb"
Feelings Mutual,85,hurt,liluzivert,7,It because I am so hurt
Feelings Mutual,86,feeling,liluzivert,7,I feel the pain in the rain
Feelings Mutual,86,pain,liluzivert,7,I feel the pain in the rain
Feelings Mutual,90,curse,liluzivert,7,Living life just with a curse
Feelings Mutual,91,hearse,liluzivert,7,Before I go in a hearse
Feelings Mutual,94,swerve,liluzivert,7,Now a days I gotta swerve you
Feelings Mutual,102,feeling,liluzivert,7,I can't feel
Neon Guts (Ft. Pharrell Williams),7,alien,liluzivert,8,"Alien, I'm not your kind of people"
Neon Guts (Ft. Pharrell Williams),25,shooter,liluzivert,8,I put Chanel on my shooter
Neon Guts (Ft. Pharrell Williams),27,moody,liluzivert,8,"I don't want that girl, she moody"
Neon Guts (Ft. Pharrell Williams),30,bad,liluzivert,8,Back in the sixth grade I got them bad grades
Neon Guts (Ft. Pharrell Williams),36,blue,liluzivert,8,"Just took a blue one, 'bout to take the red pill"
Neon Guts (Ft. Pharrell Williams),39,kill,liluzivert,8,"Fresh just like Carlton, I kill em with Will"
Neon Guts (Ft. Pharrell Williams),44,witch,liluzivert,8,"Momma said, ""Let me see the witch"
Neon Guts (Ft. Pharrell Williams),45,dark,liluzivert,8,Boy you know light and dark don't mix
Neon Guts (Ft. Pharrell Williams),46,bad,liluzivert,8,"Mix it up, boy, bad luck"""
Neon Guts (Ft. Pharrell Williams),47,sick,liluzivert,8,Sick to my stomach with them neon guts
Neon Guts (Ft. Pharrell Williams),51,dark,liluzivert,8,"Dark energy, we don't touch"
Neon Guts (Ft. Pharrell Williams),56,dark,liluzivert,8,"Dark energies, we "
Neon Guts (Ft. Pharrell Williams),63,lightning,liluzivert,8,I'm like lightning striking in a metal rod
Neon Guts (Ft. Pharrell Williams),64,devil,liluzivert,8,"I say, ""Hello God"" in the devil bars"
Neon Guts (Ft. Pharrell Williams),86,dark,liluzivert,8,Got neon guts 'cause I can't see in the dark
Neon Guts (Ft. Pharrell Williams),90,dark,liluzivert,8,"Dark energy, we don't touch"
Neon Guts (Ft. Pharrell Williams),96,dark,liluzivert,8,"Dark energy, we don't touch"
Early 20 Rager,42,feeling,liluzivert,9,"Feel like Triple-Six Mafia, all I see is demons"
Early 20 Rager,42,mafia,liluzivert,9,"Feel like Triple-Six Mafia, all I see is demons"
UnFazed (Ft. The Weeknd),26,bad,liluzivert,10,Turn that girl into a bad bitch
UnFazed (Ft. The Weeknd),66,disappear,liluzivert,10,I make it disappear like magic (woah)
UnFazed (Ft. The Weeknd),69,losin,liluzivert,10,"She slippery, losin' traction"
UnFazed (Ft. The Weeknd),70,mad,liluzivert,10,You keep listenin' to your mad friends
Pretty Mami,30,stunned,liluzivert,11,"Walking with that stunned AP, my money ain't foldin"
Pretty Mami,31,hate,liluzivert,11,"Boy I am not slow, you hate on the low"
Pretty Mami,33,bad,liluzivert,11,"Know that I'm a dog, I'm bad to the bone"
Pretty Mami,35,leave,liluzivert,11,"Leave me alone, stop calling my phone"
Pretty Mami,53,relapse,liluzivert,11,"Made your girl swallow my dick like a pill, ooh, don't relapse"
Pretty Mami,58,broke,liluzivert,11,"I was just so broke, I didn't have hope"
How to Talk,26,fall,liluzivert,12,No way I could fall yeah
How to Talk,27,fall,liluzivert,12,They predicted next fall yeah
How to Talk,38,evil,liluzivert,12,"Even though I'm so evil, I still look at the sky"
How to Talk,50,worried,liluzivert,12,I'm not worried I'm a heartbreaker
How to Talk,57,fall,liluzivert,12,No way I could fall yeah
How to Talk,58,fall,liluzivert,12,They predicted next fall yeah
How to Talk,70,die,liluzivert,12,"Real ones can't die, only multiply"
How to Talk,78,mad,liluzivert,12,"Heard she a Doll when she mad, why I flood her all in ice"
How to Talk,78,flood,liluzivert,12,"Heard she a Doll when she mad, why I flood her all in ice"
How to Talk,83,fall,liluzivert,12,No way I could fall yeah
How to Talk,84,fall,liluzivert,12,They predicted next fall yeah
X,1,thug,liluzivert,13,Young Thug
X,14,stress,liluzivert,13,So I just never stress
X,15,stress,liluzivert,13,I could never stress
X,18,wrecked,liluzivert,13,My heart's in the junkyard cause it's wrecked
X,19,feeling,liluzivert,13,And today's not feeling like it used to
X,21,hurt,liluzivert,13,"If you got hurt, yeah, I got hurt, yeah, I got bruised too"
X,26,scared,liluzivert,13,"So basically what I'm saying, I'm not scared to lose you"
X,26,lose,liluzivert,13,"So basically what I'm saying, I'm not scared to lose you"
X,34,stress,liluzivert,13,So I just never stress
X,40,mistake,liluzivert,13,Swag on them by mistake
X,56,stress,liluzivert,13,So I just never stress
Malfunction,1,die,liluzivert,14,No one wants to die alone
Malfunction,2,miss,liluzivert,14,They don't wanna miss the show
Malfunction,21,hurt,liluzivert,14,"She ain't want me, I was so hurt"
Malfunction,22,broke,liluzivert,14,I was broke just like Joe Dirt
Malfunction,24,lowest,liluzivert,14,I'm from the lowest part of Earth
Malfunction,25,die,liluzivert,14,No one wants to die alone
Malfunction,26,miss,liluzivert,14,They don't wanna miss the show
Malfunction,34,lose,liluzivert,14,I got two so you know that I can't lose ya
Malfunction,35,shoot,liluzivert,14,"Moving my savages, you know my boys 'gone shoot, yeah"
Malfunction,44,death,liluzivert,14,I swear that me and your love's dead called the movers
Malfunction,45,die,liluzivert,14,No one wants to die alone
Malfunction,46,miss,liluzivert,14,They don't wanna miss the show
Malfunction,57,hurt,liluzivert,14,"She ain't want me, I was so hurt"
Malfunction,58,broke,liluzivert,14,I was broke just like Joe Dirt
Malfunction,60,lowest,liluzivert,14,I'm from the lowest part of Earth
Malfunction,64,reject,liluzivert,14,Reject your bitch with my dick when she jerk
Dark Queen,27,lose,liluzivert,15,Lose my momma that's a problem you can't solve
Dark Queen,45,hurt,liluzivert,15,Momma said stay down there 'fore you get hurt 
Dark Queen,49,worse,liluzivert,15,Momma saw me in action it could've got worse 
Dark Queen,51,shootin,liluzivert,15,I know that my momma know I'm shootin' first
XO TOUR Llif3,7,fallin,liluzivert,16,All way to the top 'til they be fallin' over
XO TOUR Llif3,10,fallin,liluzivert,16,On my way to the top 'til we fallin' over
XO TOUR Llif3,11,cry,liluzivert,16,I don't really care if you cry
XO TOUR Llif3,14,afraid,liluzivert,16,"She said, ""Baby, I am not afraid to die"""
XO TOUR Llif3,14,die,liluzivert,16,"She said, ""Baby, I am not afraid to die"""
XO TOUR Llif3,16,death,liluzivert,16,All my friends are dead
XO TOUR Llif3,18,death,liluzivert,16,All my friends are dead
XO TOUR Llif3,20,death,liluzivert,16,All my friends are dead
XO TOUR Llif3,22,phantom,liluzivert,16,"Phantom that's all red, inside all white"
XO TOUR Llif3,24,mad,liluzivert,16,"My Brittany got mad, I'm barely her man now"
XO TOUR Llif3,26,tear,liluzivert,16,Watch the way that I tear it down
XO TOUR Llif3,28,fallin,liluzivert,16,All the way 'til my bands fallin' over
XO TOUR Llif3,29,leave,liluzivert,16,Every time that you leave your spot
XO TOUR Llif3,32,leave,liluzivert,16,"Gon' leave you, won't leave me, I call it that Casanova"
XO TOUR Llif3,33,insane,liluzivert,16,"She say I'm insane, yeah"
XO TOUR Llif3,35,pain,liluzivert,16,"Xanny, help the pain, yeah"
XO TOUR Llif3,38,pain,liluzivert,16,"All the pain, now I can't feel it"
XO TOUR Llif3,38,feeling,liluzivert,16,"All the pain, now I can't feel it"
XO TOUR Llif3,40,cry,liluzivert,16,I don't really care if you cry
XO TOUR Llif3,43,afraid,liluzivert,16,"She said: ""I am not afraid to die."""
XO TOUR Llif3,43,die,liluzivert,16,"She said: ""I am not afraid to die."""
XO TOUR Llif3,44,death,liluzivert,16,All my friends are dead
XO TOUR Llif3,46,death,liluzivert,16,"All my friends are dead, yeah, ooh"
XO TOUR Llif3,48,death,liluzivert,16,"All my friends are dead, yeah"
XO TOUR Llif3,49,death,liluzivert,16,"All my friends are dead, yeah"
XO TOUR Llif3,55,beg,liluzivert,16,"In the club, ain't got no ones, then we would beg them"
XO TOUR Llif3,61,die,liluzivert,16,I cannot die because this my universe
XO TOUR Llif3,62,cry,liluzivert,16,I don't really care if you cry
XO TOUR Llif3,65,afraid,liluzivert,16,"She said: ""Baby, I am not afraid to die."""
XO TOUR Llif3,65,die,liluzivert,16,"She said: ""Baby, I am not afraid to die."""
XO TOUR Llif3,67,death,liluzivert,16,All my friends are dead
XO TOUR Llif3,69,death,liluzivert,16,All my friends are dead
XO TOUR Llif3,71,death,liluzivert,16,All my friends are dead
Skir Skirr,22,bad,liluzivert,17,"Bad bitch wet, starburst"
Skir Skirr,23,worse,liluzivert,17,You know what made it worse?
Skir Skirr,25,swerve,liluzivert,17,"Foreign whip, beat traffic, hit the swerve"
Skir Skirr,30,tear,liluzivert,17,"Everyday, I had to shed a tear"
Skir Skirr,35,missing,liluzivert,17,"They throwing shots, but they missing there (ayy)"
Skir Skirr,82,hearse,liluzivert,17,Put a nigga in a hearse
Skir Skirr,84,shoot,liluzivert,17,Shoot a 3 like I'm Dirk
Loaded,28,lost,liluzivert,18,"Smoking gas, lost my breath"
Diamonds All On My Wrist,17,flood,liluzivert,19,"Neck on flood, wrist on flood"
Diamonds All On My Wrist,18,flood,liluzivert,19,"Fist on flood, got it out the mud"
Diamonds All On My Wrist,19,blood,liluzivert,19,"What up blood, what up cuh'"
Diamonds All On My Wrist,21,flood,liluzivert,19,All my jewels they on flood (yeah)
Diamonds All On My Wrist,22,war,liluzivert,19,"You want war, then let's tug"
Diamonds All On My Wrist,25,fuss,liluzivert,19,"I don't fuss, you get buss"
Diamonds All On My Wrist,56,hate,liluzivert,19,That's how much that a nigga gon' hate
20 Min,6,slaughter,liluzivert,20,"Twenty more minutes until I got' go, so I told that girl that I'm gonna slaughter it"
20 Min,28,mad,liluzivert,20,These niggas mad 'cause I got all the dough
20 Min,29,mad,liluzivert,20,These niggas mad 'cause I got all the dough (yah!)
